country;year;sex;age;suicides_no;population;suicides/100k pop;country-year;HDI for year; gdp_for_year ($) ;gdp_per_capita ($);generation;;;;;;;;;
Belgium;2013;male;25-34 years;159;728918;21.81;Belgium2013;0.888;520,925,468,953;49489;Millenials;3780;0;;;;;;;
Belgium;2013;female;35-54 years;215;1546111;13.91;Belgium2013;0.888;520,925,468,953;49489;Generation X;3781;1;;;;;;;
Belgium;2013;female;55-74 years;168;1221439;13.75;Belgium2013;0.888;520,925,468,953;49489;Boomers;3782;1;;;;;;;
Belgium;2013;male;15-24 years;91;679018;13.4;Belgium2013;0.888;520,925,468,953;49489;Millenials;3783;1;;;;;;;
Belgium;2013;female;75+ years;73;605856;12.05;Belgium2013;0.888;520,925,468,953;49489;Silent;3784;1;;;;;;;
Belgium;2013;female;25-34 years;47;721787;6.51;Belgium2013;0.888;520,925,468,953;49489;Millenials;3785;1;;;;;;;
Belgium;2013;female;15-24 years;27;656675;4.11;Belgium2013;0.888;520,925,468,953;49489;Millenials;3786;1;;;;;;;
Belgium;2013;male;5-14 years;3;638399;0.47;Belgium2013;0.888;520,925,468,953;49489;Generation Z;3787;1;;;;;;;
Belgium;2013;female;5-14 years;2;610848;0.33;Belgium2013;0.888;520,925,468,953;49489;Generation Z;3788;1;;;;;;;
Belgium;2014;male;75+ years;187;387814;48.22;Belgium2014;0.89;530,770,977,634;50173;Silent;3789;0;;;;;;;
Belgium;2014;male;35-54 years;531;1576060;33.69;Belgium2014;0.89;530,770,977,634;50173;Generation X;3790;0;;;;;;;
Belgium;2014;male;55-74 years;363;1176768;30.85;Belgium2014;0.89;530,770,977,634;50173;Boomers;3791;0;;;;;;;
Belgium;2014;male;25-34 years;168;728759;23.05;Belgium2014;0.89;530,770,977,634;50173;Millenials;3792;0;;;;;;;
Belgium;2014;female;35-54 years;231;1540001;15;Belgium2014;0.89;530,770,977,634;50173;Generation X;3793;1;;;;;;;
Belgium;2014;female;55-74 years;177;1240549;14.27;Belgium2014;0.89;530,770,977,634;50173;Boomers;3794;1;;;;;;;
Belgium;2014;female;75+ years;83;614412;13.51;Belgium2014;0.89;530,770,977,634;50173;Silent;3795;1;;;;;;;
Belgium;2014;male;15-24 years;85;675446;12.58;Belgium2014;0.89;530,770,977,634;50173;Millenials;3796;1;;;;;;;
Belgium;2014;female;25-34 years;43;724681;5.93;Belgium2014;0.89;530,770,977,634;50173;Millenials;3797;1;;;;;;;
Belgium;2014;female;15-24 years;27;653625;4.13;Belgium2014;0.89;530,770,977,634;50173;Millenials;3798;1;;;;;;;
Belgium;2014;male;5-14 years;4;644794;0.62;Belgium2014;0.89;530,770,977,634;50173;Generation Z;3799;1;;;;;;;
Belgium;2014;female;5-14 years;0;615939;0;Belgium2014;0.89;530,770,977,634;50173;Generation Z;3800;1;;;;;;;
Belgium;2015;male;75+ years;177;392775;45.06;Belgium2015;;455,039,563,133;42830;Silent;3801;0;;;;;;;
Belgium;2015;male;35-54 years;529;1567729;33.74;Belgium2015;;455,039,563,133;42830;Generation X;3802;0;;;;;;;
Belgium;2015;male;55-74 years;353;1200170;29.41;Belgium2015;;455,039,563,133;42830;Boomers;3803;0;;;;;;;
Belgium;2015;male;25-34 years;161;728873;22.09;Belgium2015;;455,039,563,133;42830;Millenials;3804;0;;;;;;;
Belgium;2015;female;35-54 years;221;1534727;14.4;Belgium2015;;455,039,563,133;42830;Generation X;3805;1;;;;;;;
Belgium;2015;female;75+ years;87;616201;14.12;Belgium2015;;455,039,563,133;42830;Silent;3806;1;;;;;;;
Belgium;2015;female;55-74 years;176;1262327;13.94;Belgium2015;;455,039,563,133;42830;Boomers;3807;1;;;;;;;
Belgium;2015;male;15-24 years;93;671971;13.84;Belgium2015;;455,039,563,133;42830;Millenials;3808;1;;;;;;;
Belgium;2015;female;25-34 years;45;726357;6.2;Belgium2015;;455,039,563,133;42830;Millenials;3809;1;;;;;;;
Belgium;2015;female;15-24 years;21;649587;3.23;Belgium2015;;455,039,563,133;42830;Millenials;3810;1;;;;;;;
Belgium;2015;female;5-14 years;2;622189;0.32;Belgium2015;;455,039,563,133;42830;Generation Z;3811;1;;;;;;;
Belgium;2015;male;5-14 years;2;651450;0.31;Belgium2015;;455,039,563,133;42830;Generation Z;3812;1;;;;;;;
Belize;1986;male;25-34 years;1;12100;8.26;Belize1986;;227,850,000;1552;Boomers;3813;1;;;;;;;
Belize;1986;female;15-24 years;1;17800;5.62;Belize1986;;227,850,000;1552;Generation X;3814;1;;;;;;;
Belize;1986;male;15-24 years;1;18200;5.49;Belize1986;;227,850,000;1552;Generation X;3815;1;;;;;;;
Belize;1986;female;25-34 years;0;12200;0;Belize1986;;227,850,000;1552;Boomers;3816;1;;;;;;;
Belize;1986;female;35-54 years;0;15500;0;Belize1986;;227,850,000;1552;Silent;3817;1;;;;;;;
Belize;1986;female;5-14 years;0;18300;0;Belize1986;;227,850,000;1552;Generation X;3818;1;;;;;;;
Belize;1986;female;55-74 years;0;8100;0;Belize1986;;227,850,000;1552;G.I. Generation;3819;1;;;;;;;
Belize;1986;female;75+ years;0;1700;0;Belize1986;;227,850,000;1552;G.I. Generation;3820;1;;;;;;;
Belize;1986;male;35-54 years;0;14800;0;Belize1986;;227,850,000;1552;Silent;3821;1;;;;;;;
Belize;1986;male;5-14 years;0;18900;0;Belize1986;;227,850,000;1552;Generation X;3822;1;;;;;;;
Belize;1986;male;55-74 years;0;7600;0;Belize1986;;227,850,000;1552;G.I. Generation;3823;1;;;;;;;
Belize;1986;male;75+ years;0;1600;0;Belize1986;;227,850,000;1552;G.I. Generation;3824;1;;;;;;;
Belize;1987;male;25-34 years;2;11815;16.93;Belize1987;;276,550,000;1920;Boomers;3825;1;;;;;;;
Belize;1987;male;35-54 years;1;10860;9.21;Belize1987;;276,550,000;1920;Silent;3826;1;;;;;;;
Belize;1987;male;15-24 years;1;18966;5.27;Belize1987;;276,550,000;1920;Generation X;3827;1;;;;;;;
Belize;1987;female;15-24 years;0;18791;0;Belize1987;;276,550,000;1920;Generation X;3828;1;;;;;;;
Belize;1987;female;25-34 years;0;11413;0;Belize1987;;276,550,000;1920;Boomers;3829;1;;;;;;;
Belize;1987;female;35-54 years;0;10635;0;Belize1987;;276,550,000;1920;Silent;3830;1;;;;;;;
Belize;1987;female;5-14 years;0;23345;0;Belize1987;;276,550,000;1920;Generation X;3831;1;;;;;;;
Belize;1987;female;55-74 years;0;5789;0;Belize1987;;276,550,000;1920;G.I. Generation;3832;1;;;;;;;
Belize;1987;female;75+ years;0;1535;0;Belize1987;;276,550,000;1920;G.I. Generation;3833;1;;;;;;;
Belize;1987;male;5-14 years;0;23793;0;Belize1987;;276,550,000;1920;Generation X;3834;1;;;;;;;
Belize;1987;male;55-74 years;0;5866;0;Belize1987;;276,550,000;1920;G.I. Generation;3835;1;;;;;;;
Belize;1987;male;75+ years;0;1261;0;Belize1987;;276,550,000;1920;G.I. Generation;3836;1;;;;;;;
Belize;1989;male;15-24 years;1;19396;5.16;Belize1989;;363,150,000;2372;Generation X;3837;1;;;;;;;
Belize;1989;female;15-24 years;0;19271;0;Belize1989;;363,150,000;2372;Generation X;3838;1;;;;;;;
Belize;1989;female;25-34 years;0;12799;0;Belize1989;;363,150,000;2372;Boomers;3839;1;;;;;;;
Belize;1989;female;35-54 years;0;11526;0;Belize1989;;363,150,000;2372;Silent;3840;1;;;;;;;
Belize;1989;female;5-14 years;0;24677;0;Belize1989;;363,150,000;2372;Generation X;3841;1;;;;;;;
Belize;1989;female;55-74 years;0;6024;0;Belize1989;;363,150,000;2372;G.I. Generation;3842;1;;;;;;;
Belize;1989;female;75+ years;0;1658;0;Belize1989;;363,150,000;2372;G.I. Generation;3843;1;;;;;;;
Belize;1989;male;25-34 years;0;13293;0;Belize1989;;363,150,000;2372;Boomers;3844;1;;;;;;;
Belize;1989;male;35-54 years;0;11805;0;Belize1989;;363,150,000;2372;Silent;3845;1;;;;;;;
Belize;1989;male;5-14 years;0;25197;0;Belize1989;;363,150,000;2372;Generation X;3846;1;;;;;;;
Belize;1989;male;55-74 years;0;6087;0;Belize1989;;363,150,000;2372;G.I. Generation;3847;1;;;;;;;
Belize;1989;male;75+ years;0;1355;0;Belize1989;;363,150,000;2372;G.I. Generation;3848;1;;;;;;;
Belize;1990;male;55-74 years;1;6300;15.87;Belize1990;0.644;413,050,000;2614;G.I. Generation;3849;1;;;;;;;
Belize;1990;male;35-54 years;1;11300;8.85;Belize1990;0.644;413,050,000;2614;Silent;3850;1;;;;;;;
Belize;1990;female;15-24 years;1;20100;4.98;Belize1990;0.644;413,050,000;2614;Generation X;3851;1;;;;;;;
Belize;1990;female;25-34 years;0;13100;0;Belize1990;0.644;413,050,000;2614;Boomers;3852;1;;;;;;;
Belize;1990;female;35-54 years;0;11000;0;Belize1990;0.644;413,050,000;2614;Silent;3853;1;;;;;;;
Belize;1990;female;5-14 years;0;26200;0;Belize1990;0.644;413,050,000;2614;Generation X;3854;1;;;;;;;
Belize;1990;female;55-74 years;0;6100;0;Belize1990;0.644;413,050,000;2614;G.I. Generation;3855;1;;;;;;;
Belize;1990;female;75+ years;0;1700;0;Belize1990;0.644;413,050,000;2614;G.I. Generation;3856;1;;;;;;;
Belize;1990;male;15-24 years;0;20300;0;Belize1990;0.644;413,050,000;2614;Generation X;3857;1;;;;;;;
Belize;1990;male;25-34 years;0;13500;0;Belize1990;0.644;413,050,000;2614;Boomers;3858;1;;;;;;;
Belize;1990;male;5-14 years;0;26900;0;Belize1990;0.644;413,050,000;2614;Generation X;3859;1;;;;;;;
Belize;1990;male;75+ years;0;1500;0;Belize1990;0.644;413,050,000;2614;G.I. Generation;3860;1;;;;;;;
Belize;1991;male;55-74 years;1;6500;15.38;Belize1991;;444,720,750;2742;Silent;3861;1;;;;;;;
Belize;1991;male;35-54 years;1;11700;8.55;Belize1991;;444,720,750;2742;Boomers;3862;1;;;;;;;
Belize;1991;female;15-24 years;0;20600;0;Belize1991;;444,720,750;2742;Generation X;3863;1;;;;;;;
Belize;1991;female;25-34 years;0;13700;0;Belize1991;;444,720,750;2742;Boomers;3864;1;;;;;;;
Belize;1991;female;35-54 years;0;11400;0;Belize1991;;444,720,750;2742;Boomers;3865;1;;;;;;;
Belize;1991;female;5-14 years;0;26500;0;Belize1991;;444,720,750;2742;Millenials;3866;1;;;;;;;
Belize;1991;female;55-74 years;0;6300;0;Belize1991;;444,720,750;2742;Silent;3867;1;;;;;;;
Belize;1991;female;75+ years;0;1800;0;Belize1991;;444,720,750;2742;G.I. Generation;3868;1;;;;;;;
Belize;1991;male;15-24 years;0;20800;0;Belize1991;;444,720,750;2742;Generation X;3869;1;;;;;;;
Belize;1991;male;25-34 years;0;14200;0;Belize1991;;444,720,750;2742;Boomers;3870;1;;;;;;;
Belize;1991;male;5-14 years;0;27200;0;Belize1991;;444,720,750;2742;Millenials;3871;1;;;;;;;
Belize;1991;male;75+ years;0;1500;0;Belize1991;;444,720,750;2742;G.I. Generation;3872;1;;;;;;;
Belize;1993;male;25-34 years;1;15400;6.49;Belize1993;;559,858,250;3278;Boomers;3873;1;;;;;;;
Belize;1993;female;15-24 years;0;21900;0;Belize1993;;559,858,250;3278;Generation X;3874;1;;;;;;;
Belize;1993;female;25-34 years;0;15000;0;Belize1993;;559,858,250;3278;Boomers;3875;1;;;;;;;
Belize;1993;female;35-54 years;0;12200;0;Belize1993;;559,858,250;3278;Boomers;3876;1;;;;;;;
Belize;1993;female;5-14 years;0;27100;0;Belize1993;;559,858,250;3278;Millenials;3877;1;;;;;;;
Belize;1993;female;55-74 years;0;6600;0;Belize1993;;559,858,250;3278;Silent;3878;1;;;;;;;
Belize;1993;female;75+ years;0;1800;0;Belize1993;;559,858,250;3278;G.I. Generation;3879;1;;;;;;;
Belize;1993;male;15-24 years;0;22100;0;Belize1993;;559,858,250;3278;Generation X;3880;1;;;;;;;
Belize;1993;male;35-54 years;0;12700;0;Belize1993;;559,858,250;3278;Boomers;3881;1;;;;;;;
Belize;1993;male;5-14 years;0;27800;0;Belize1993;;559,858,250;3278;Millenials;3882;1;;;;;;;
Belize;1993;male;55-74 years;0;6600;0;Belize1993;;559,858,250;3278;Silent;3883;1;;;;;;;
Belize;1993;male;75+ years;0;1600;0;Belize1993;;559,858,250;3278;G.I. Generation;3884;1;;;;;;;
Belize;1994;male;75+ years;1;1559;64.14;Belize1994;;580,863,700;3399;G.I. Generation;3885;0;;;;;;;
Belize;1994;female;75+ years;1;1912;52.3;Belize1994;;580,863,700;3399;G.I. Generation;3886;0;;;;;;;
Belize;1994;male;35-54 years;3;14798;20.27;Belize1994;;580,863,700;3399;Boomers;3887;0;;;;;;;
Belize;1994;male;55-74 years;1;6725;14.87;Belize1994;;580,863,700;3399;Silent;3888;1;;;;;;;
Belize;1994;male;25-34 years;2;15207;13.15;Belize1994;;580,863,700;3399;Boomers;3889;1;;;;;;;
Belize;1994;female;15-24 years;0;19476;0;Belize1994;;580,863,700;3399;Generation X;3890;1;;;;;;;
Belize;1994;female;25-34 years;0;15024;0;Belize1994;;580,863,700;3399;Boomers;3891;1;;;;;;;
Belize;1994;female;35-54 years;0;14336;0;Belize1994;;580,863,700;3399;Boomers;3892;1;;;;;;;
Belize;1994;female;5-14 years;0;27520;0;Belize1994;;580,863,700;3399;Millenials;3893;1;;;;;;;
Belize;1994;female;55-74 years;0;6622;0;Belize1994;;580,863,700;3399;Silent;3894;1;;;;;;;
Belize;1994;male;15-24 years;0;19565;0;Belize1994;;580,863,700;3399;Generation X;3895;1;;;;;;;
Belize;1994;male;5-14 years;0;28130;0;Belize1994;;580,863,700;3399;Millenials;3896;1;;;;;;;
Belize;1995;male;75+ years;1;1600;62.5;Belize1995;0.664;620,140,400;3436;G.I. Generation;3897;0;;;;;;;
Belize;1995;male;25-34 years;4;16500;24.24;Belize1995;0.664;620,140,400;3436;Generation X;3898;0;;;;;;;
Belize;1995;male;35-54 years;3;14000;21.43;Belize1995;0.664;620,140,400;3436;Boomers;3899;0;;;;;;;
Belize;1995;male;15-24 years;4;23500;17.02;Belize1995;0.664;620,140,400;3436;Generation X;3900;1;;;;;;;
Belize;1995;male;55-74 years;1;6900;14.49;Belize1995;0.664;620,140,400;3436;Silent;3901;1;;;;;;;
Belize;1995;female;15-24 years;1;23300;4.29;Belize1995;0.664;620,140,400;3436;Generation X;3902;1;;;;;;;
Belize;1995;female;25-34 years;0;16200;0;Belize1995;0.664;620,140,400;3436;Generation X;3903;1;;;;;;;
Belize;1995;female;35-54 years;0;13500;0;Belize1995;0.664;620,140,400;3436;Boomers;3904;1;;;;;;;
Belize;1995;female;5-14 years;0;27700;0;Belize1995;0.664;620,140,400;3436;Millenials;3905;1;;;;;;;
Belize;1995;female;55-74 years;0;6800;0;Belize1995;0.664;620,140,400;3436;Silent;3906;1;;;;;;;
Belize;1995;female;75+ years;0;1900;0;Belize1995;0.664;620,140,400;3436;G.I. Generation;3907;1;;;;;;;
Belize;1995;male;5-14 years;0;28600;0;Belize1995;0.664;620,140,400;3436;Millenials;3908;1;;;;;;;
Belize;1996;male;55-74 years;2;6971;28.69;Belize1996;;641,383,800;3545;Silent;3909;0;;;;;;;
Belize;1996;male;15-24 years;3;21349;14.05;Belize1996;;641,383,800;3545;Generation X;3910;1;;;;;;;
Belize;1996;male;35-54 years;2;16479;12.14;Belize1996;;641,383,800;3545;Boomers;3911;1;;;;;;;
Belize;1996;male;25-34 years;1;15597;6.41;Belize1996;;641,383,800;3545;Generation X;3912;1;;;;;;;
Belize;1996;female;15-24 years;0;21162;0;Belize1996;;641,383,800;3545;Generation X;3913;1;;;;;;;
Belize;1996;female;25-34 years;0;15534;0;Belize1996;;641,383,800;3545;Generation X;3914;1;;;;;;;
Belize;1996;female;35-54 years;0;15980;0;Belize1996;;641,383,800;3545;Boomers;3915;1;;;;;;;
Belize;1996;female;5-14 years;0;28406;0;Belize1996;;641,383,800;3545;Millenials;3916;1;;;;;;;
Belize;1996;female;55-74 years;0;6877;0;Belize1996;;641,383,800;3545;Silent;3917;1;;;;;;;
Belize;1996;female;75+ years;0;1943;0;Belize1996;;641,383,800;3545;G.I. Generation;3918;1;;;;;;;
Belize;1996;male;5-14 years;0;29036;0;Belize1996;;641,383,800;3545;Millenials;3919;1;;;;;;;
Belize;1996;male;75+ years;0;1592;0;Belize1996;;641,383,800;3545;G.I. Generation;3920;1;;;;;;;
Belize;1997;male;35-54 years;1;17332;5.77;Belize1997;;654,314,350;3487;Boomers;3921;1;;;;;;;
Belize;1997;female;15-24 years;0;22352;0;Belize1997;;654,314,350;3487;Generation X;3922;1;;;;;;;
Belize;1997;female;25-34 years;0;16191;0;Belize1997;;654,314,350;3487;Generation X;3923;1;;;;;;;
Belize;1997;female;35-54 years;0;16844;0;Belize1997;;654,314,350;3487;Boomers;3924;1;;;;;;;
Belize;1997;female;5-14 years;0;28944;0;Belize1997;;654,314,350;3487;Millenials;3925;1;;;;;;;
Belize;1997;female;55-74 years;0;6984;0;Belize1997;;654,314,350;3487;Silent;3926;1;;;;;;;
Belize;1997;female;75+ years;0;1927;0;Belize1997;;654,314,350;3487;G.I. Generation;3927;1;;;;;;;
Belize;1997;male;15-24 years;0;22608;0;Belize1997;;654,314,350;3487;Generation X;3928;1;;;;;;;
Belize;1997;male;25-34 years;0;16263;0;Belize1997;;654,314,350;3487;Generation X;3929;1;;;;;;;
Belize;1997;male;5-14 years;0;29561;0;Belize1997;;654,314,350;3487;Millenials;3930;1;;;;;;;
Belize;1997;male;55-74 years;0;7048;0;Belize1997;;654,314,350;3487;Silent;3931;1;;;;;;;
Belize;1997;male;75+ years;0;1596;0;Belize1997;;654,314,350;3487;G.I. Generation;3932;1;;;;;;;
Belize;1998;male;55-74 years;2;7143;28;Belize1998;;688,992,450;3531;Silent;3933;0;;;;;;;
Belize;1998;male;25-34 years;4;17191;23.27;Belize1998;;688,992,450;3531;Generation X;3934;0;;;;;;;
Belize;1998;male;35-54 years;3;18222;16.46;Belize1998;;688,992,450;3531;Boomers;3935;1;;;;;;;
Belize;1998;male;15-24 years;2;23745;8.42;Belize1998;;688,992,450;3531;Generation X;3936;1;;;;;;;
Belize;1998;female;35-54 years;1;17756;5.63;Belize1998;;688,992,450;3531;Boomers;3937;1;;;;;;;
Belize;1998;female;15-24 years;0;23436;0;Belize1998;;688,992,450;3531;Generation X;3938;1;;;;;;;
Belize;1998;female;25-34 years;0;17071;0;Belize1998;;688,992,450;3531;Generation X;3939;1;;;;;;;
Belize;1998;female;5-14 years;0;29659;0;Belize1998;;688,992,450;3531;Millenials;3940;1;;;;;;;
Belize;1998;female;55-74 years;0;7114;0;Belize1998;;688,992,450;3531;Silent;3941;1;;;;;;;
Belize;1998;female;75+ years;0;1908;0;Belize1998;;688,992,450;3531;G.I. Generation;3942;1;;;;;;;
Belize;1998;male;5-14 years;0;30264;0;Belize1998;;688,992,450;3531;Millenials;3943;1;;;;;;;
Belize;1998;male;75+ years;0;1599;0;Belize1998;;688,992,450;3531;G.I. Generation;3944;1;;;;;;;
Belize;1999;male;15-24 years;8;24667;32.43;Belize1999;;732,732,350;3615;Generation X;3945;0;;;;;;;
Belize;1999;male;35-54 years;5;19046;26.25;Belize1999;;732,732,350;3615;Boomers;3946;0;;;;;;;
Belize;1999;male;25-34 years;4;18320;21.83;Belize1999;;732,732,350;3615;Generation X;3947;0;;;;;;;
Belize;1999;male;5-14 years;1;31113;3.21;Belize1999;;732,732,350;3615;Millenials;3948;1;;;;;;;
Belize;1999;female;15-24 years;0;24324;0;Belize1999;;732,732,350;3615;Generation X;3949;1;;;;;;;
Belize;1999;female;25-34 years;0;18117;0;Belize1999;;732,732,350;3615;Generation X;3950;1;;;;;;;
Belize;1999;female;35-54 years;0;18620;0;Belize1999;;732,732,350;3615;Boomers;3951;1;;;;;;;
Belize;1999;female;5-14 years;0;30523;0;Belize1999;;732,732,350;3615;Millenials;3952;1;;;;;;;
Belize;1999;female;55-74 years;0;7250;0;Belize1999;;732,732,350;3615;Silent;3953;1;;;;;;;
Belize;1999;female;75+ years;0;1881;0;Belize1999;;732,732,350;3615;G.I. Generation;3954;1;;;;;;;
Belize;1999;male;55-74 years;0;7244;0;Belize1999;;732,732,350;3615;Silent;3955;1;;;;;;;
Belize;1999;male;75+ years;0;1594;0;Belize1999;;732,732,350;3615;G.I. Generation;3956;1;;;;;;;
Belize;2000;male;75+ years;1;1593;62.77;Belize2000;0.683;832,072,450;3960;G.I. Generation;3957;0;;;;;;;
Belize;2000;male;55-74 years;2;7345;27.23;Belize2000;0.683;832,072,450;3960;Silent;3958;0;;;;;;;
Belize;2000;male;25-34 years;4;19529;20.48;Belize2000;0.683;832,072,450;3960;Generation X;3959;0;;;;;;;
Belize;2000;male;35-54 years;4;19811;20.19;Belize2000;0.683;832,072,450;3960;Boomers;3960;0;;;;;;;
Belize;2000;male;15-24 years;3;25358;11.83;Belize2000;0.683;832,072,450;3960;Generation X;3961;1;;;;;;;
Belize;2000;female;35-54 years;2;19422;10.3;Belize2000;0.683;832,072,450;3960;Boomers;3962;1;;;;;;;
Belize;2000;female;15-24 years;2;25007;8;Belize2000;0.683;832,072,450;3960;Generation X;3963;1;;;;;;;
Belize;2000;female;25-34 years;0;19240;0;Belize2000;0.683;832,072,450;3960;Generation X;3964;1;;;;;;;
Belize;2000;female;5-14 years;0;31492;0;Belize2000;0.683;832,072,450;3960;Millenials;3965;1;;;;;;;
Belize;2000;female;55-74 years;0;7396;0;Belize2000;0.683;832,072,450;3960;Silent;3966;1;;;;;;;
Belize;2000;female;75+ years;0;1850;0;Belize2000;0.683;832,072,450;3960;G.I. Generation;3967;1;;;;;;;
Belize;2000;male;5-14 years;0;32066;0;Belize2000;0.683;832,072,450;3960;Millenials;3968;1;;;;;;;
Belize;2001;male;75+ years;1;1627;61.46;Belize2001;;871,860,600;4013;Silent;3969;0;;;;;;;
Belize;2001;male;25-34 years;7;20518;34.12;Belize2001;;871,860,600;4013;Generation X;3970;0;;;;;;;
Belize;2001;male;15-24 years;5;26072;19.18;Belize2001;;871,860,600;4013;Millenials;3971;1;;;;;;;
Belize;2001;male;35-54 years;3;20736;14.47;Belize2001;;871,860,600;4013;Boomers;3972;1;;;;;;;
Belize;2001;male;55-74 years;1;7334;13.64;Belize2001;;871,860,600;4013;Silent;3973;1;;;;;;;
Belize;2001;female;25-34 years;1;20224;4.94;Belize2001;;871,860,600;4013;Generation X;3974;1;;;;;;;
Belize;2001;female;15-24 years;1;25712;3.89;Belize2001;;871,860,600;4013;Millenials;3975;1;;;;;;;
Belize;2001;female;35-54 years;0;20365;0;Belize2001;;871,860,600;4013;Boomers;3976;1;;;;;;;
Belize;2001;female;5-14 years;0;32384;0;Belize2001;;871,860,600;4013;Millenials;3977;1;;;;;;;
Belize;2001;female;55-74 years;0;7453;0;Belize2001;;871,860,600;4013;Silent;3978;1;;;;;;;
Belize;2001;female;75+ years;0;1863;0;Belize2001;;871,860,600;4013;Silent;3979;1;;;;;;;
Belize;2001;male;5-14 years;0;32991;0;Belize2001;;871,860,600;4013;Millenials;3980;1;;;;;;;
Belize;2002;male;35-54 years;6;21743;27.6;Belize2002;;932,551,850;4161;Boomers;3981;0;;;;;;;
Belize;2002;male;55-74 years;1;7320;13.66;Belize2002;;932,551,850;4161;Silent;3982;1;;;;;;;
Belize;2002;female;35-54 years;2;21387;9.35;Belize2002;;932,551,850;4161;Boomers;3983;1;;;;;;;
Belize;2002;female;15-24 years;2;26384;7.58;Belize2002;;932,551,850;4161;Millenials;3984;1;;;;;;;
Belize;2002;male;25-34 years;1;21346;4.68;Belize2002;;932,551,850;4161;Generation X;3985;1;;;;;;;
Belize;2002;male;15-24 years;1;26756;3.74;Belize2002;;932,551,850;4161;Millenials;3986;1;;;;;;;
Belize;2002;female;5-14 years;1;33244;3.01;Belize2002;;932,551,850;4161;Millenials;3987;1;;;;;;;
Belize;2002;female;25-34 years;0;21060;0;Belize2002;;932,551,850;4161;Generation X;3988;1;;;;;;;
Belize;2002;female;55-74 years;0;7500;0;Belize2002;;932,551,850;4161;Silent;3989;1;;;;;;;
